WDA,Employer,Measure,Workforce Development Area,Title1,Jan-20,Jan-21,Volume Chg
Southwest Corner,Select Medical,Top Employers,Southwest Corner,Select Medical,15,24,9
Southwest Corner,Home Instead Senior Care,Top Employers,Southwest Corner,Home Instead Senior Care,1,11,10
Southwest Corner,Aveanna,Top Employers,Southwest Corner,Aveanna,3,13,10
Southwest Corner,Bayada Home Health Care,Top Employers,Southwest Corner,Bayada Home Health Care,10,20,10
Southwest Corner,Lutheran Seniorlife,Top Employers,Southwest Corner,Lutheran Seniorlife,12,22,10
Southwest Corner,Valley Medical Facilities,Top Employers,Southwest Corner,Valley Medical Facilities,0,11,11
Southwest Corner,Sodexo,Top Employers,Southwest Corner,Sodexo,3,14,11
Southwest Corner,Arby's,Top Employers,Southwest Corner,Arby's,5,16,11
Southwest Corner,Glade Run Lutheran Services,Top Employers,Southwest Corner,Glade Run Lutheran Services,5,16,11
Southwest Corner,Coen Markets,Top Employers,Southwest Corner,Coen Markets,0,12,12
Southwest Corner,Community Options Incorporated,Top Employers,Southwest Corner,Community Options Incorporated,1,13,12
Southwest Corner,Inovalon,Top Employers,Southwest Corner,Inovalon,5,17,12
Southwest Corner,City Whittier,Top Employers,Southwest Corner,City Whittier,0,13,13
Southwest Corner,Driveline Retail,Top Employers,Southwest Corner,Driveline Retail,0,13,13
Southwest Corner,Family Dollar Stores Incorporated,Top Employers,Southwest Corner,Family Dollar Stores Incorporated,0,13,13
Southwest Corner,Psc Hopewell,Top Employers,Southwest Corner,Psc Hopewell,0,13,13
Southwest Corner,Berkshire Hathaway Homeservices The Preferred Realty,Top Employers,Southwest Corner,Berkshire Hathaway Homeservices The Preferred Realty,3,16,13
Southwest Corner,Texas Roadhouse Incorporated,Top Employers,Southwest Corner,Texas Roadhouse Incorporated,4,17,13
Southwest Corner,Anova Health Care Services,Top Employers,Southwest Corner,Anova Health Care Services,0,14,14
Southwest Corner,Pilot,Top Employers,Southwest Corner,Pilot,0,14,14
Southwest Corner,Rj Rhodes Transit Incorporated,Top Employers,Southwest Corner,Rj Rhodes Transit Incorporated,0,14,14
Southwest Corner,United Parcel Service Incorporated,Top Employers,Southwest Corner,United Parcel Service Incorporated,7,21,14
Southwest Corner,Guardian Elder Care,Top Employers,Southwest Corner,Guardian Elder Care,57,71,14
Southwest Corner,City of Philadelphia,Top Employers,Southwest Corner,City of Philadelphia,0,15,15
Southwest Corner,Allegheny County Homemakers,Top Employers,Southwest Corner,Allegheny County Homemakers,0,16,16
Southwest Corner,Eaton,Top Employers,Southwest Corner,Eaton,5,21,16
Southwest Corner,Washington Jefferson College,Top Employers,Southwest Corner,Washington Jefferson College,1,18,17
Southwest Corner,All Clad Metalcrafters,Top Employers,Southwest Corner,All Clad Metalcrafters,0,19,19
Southwest Corner,Liken Home Care,Top Employers,Southwest Corner,Liken Home Care,0,19,19
Southwest Corner,Sheetz Incorporated,Top Employers,Southwest Corner,Sheetz Incorporated,5,25,20
Southwest Corner,Allegheny Health Network,Top Employers,Southwest Corner,Allegheny Health Network,7,28,21
Southwest Corner,Peopleready,Top Employers,Southwest Corner,Peopleready,0,22,22
Southwest Corner,Coen,Top Employers,Southwest Corner,Coen,4,26,22
Southwest Corner,Interim Healthcare,Top Employers,Southwest Corner,Interim Healthcare,0,23,23
Southwest Corner,Under Armour,Top Employers,Southwest Corner,Under Armour,4,27,23
Southwest Corner,Medvet,Top Employers,Southwest Corner,Medvet,1,25,24
Southwest Corner,Dollar Tree,Top Employers,Southwest Corner,Dollar Tree,2,28,26
Southwest Corner,Southwood Psychiatric Hospital,Top Employers,Southwest Corner,Southwood Psychiatric Hospital,0,27,27
Southwest Corner,Panera Bread,Top Employers,Southwest Corner,Panera Bread,1,28,27
Southwest Corner,"Southwestern Pennsylvania Human Services, Inc",Top Employers,Southwest Corner,"Southwestern Pennsylvania Human Services, Inc",16,43,27
Southwest Corner,CVS Health,Top Employers,Southwest Corner,CVS Health,8,37,29
Southwest Corner,UnitedHealth Group,Top Employers,Southwest Corner,UnitedHealth Group,12,43,31
Southwest Corner,Applebee's Neighborhood Grill & Bar,Top Employers,Southwest Corner,Applebee's Neighborhood Grill & Bar,0,34,34
Southwest Corner,Giant Eagle Supermarkets,Top Employers,Southwest Corner,Giant Eagle Supermarkets,49,85,36
Southwest Corner,Advance Auto Parts Incorporated,Top Employers,Southwest Corner,Advance Auto Parts Incorporated,16,56,40
Southwest Corner,JDA Software Group,Top Employers,Southwest Corner,JDA Software Group,0,83,83
Southwest Corner,Amazon,Top Employers,Southwest Corner,Amazon,1,96,95
Three Rivers,"The PNC Financial Services Group, Inc.",Top Employers,Three Rivers,"The PNC Financial Services Group, Inc.",593,362,-231
Three Rivers,St Clair Hospital,Top Employers,Three Rivers,St Clair Hospital,476,293,-183
Three Rivers,Carnegie Mellon University,Top Employers,Three Rivers,Carnegie Mellon University,421,285,-136
Three Rivers,Compass Group North America,Top Employers,Three Rivers,Compass Group North America,179,56,-123
Three Rivers,Dick's Sporting Goods Incorporated,Top Employers,Three Rivers,Dick's Sporting Goods Incorporated,295,188,-107
Three Rivers,The Bank of New York Mellon,Top Employers,Three Rivers,The Bank of New York Mellon,478,375,-103
Three Rivers,Rite Aid Corporation,Top Employers,Three Rivers,Rite Aid Corporation,131,36,-95
Three Rivers,Allegheny Valley School,Top Employers,Three Rivers,Allegheny Valley School,120,69,-51
Three Rivers,American Eagle Outfitters,Top Employers,Three Rivers,American Eagle Outfitters,117,68,-49
Three Rivers,Select Medical,Top Employers,Three Rivers,Select Medical,109,61,-48
Three Rivers,Highmark Health,Top Employers,Three Rivers,Highmark Health,897,852,-45
Three Rivers,University Pittsburgh,Top Employers,Three Rivers,University Pittsburgh,436,394,-42
Three Rivers,Allegheny Health Network,Top Employers,Three Rivers,Allegheny Health Network,363,326,-37
Three Rivers,PPG Industries,Top Employers,Three Rivers,PPG Industries,137,101,-36
Three Rivers,3M Company,Top Employers,Three Rivers,3M Company,68,36,-32
Three Rivers,WESCO International,Top Employers,Three Rivers,WESCO International,69,39,-30
Three Rivers,Goodwill,Top Employers,Three Rivers,Goodwill,65,43,-22
Three Rivers,GNC,Top Employers,Three Rivers,GNC,63,44,-19
Three Rivers,Kindercare,Top Employers,Three Rivers,Kindercare,92,73,-19
Three Rivers,KPMG,Top Employers,Three Rivers,KPMG,60,45,-15
Three Rivers,HCR ManorCare,Top Employers,Three Rivers,HCR ManorCare,91,76,-15
Three Rivers,Citizens Financial Group,Top Employers,Three Rivers,Citizens Financial Group,67,55,-12
Three Rivers,McDonald's,Top Employers,Three Rivers,McDonald's,51,41,-10
Three Rivers,"Lowe's Companies, Inc",Top Employers,Three Rivers,"Lowe's Companies, Inc",151,142,-9
Three Rivers,Allied Universal,Top Employers,Three Rivers,Allied Universal,108,100,-8
Three Rivers,The Home Depot Incorporated,Top Employers,Three Rivers,The Home Depot Incorporated,85,78,-7
Three Rivers,Aldi,Top Employers,Three Rivers,Aldi,53,48,-5
Three Rivers,University of Pittsburgh Medical Center,Top Employers,Three Rivers,University of Pittsburgh Medical Center,1582,1577,-5
Three Rivers,Seegrid Corporation,Top Employers,Three Rivers,Seegrid Corporation,48,44,-4
Three Rivers,Argo Ai,Top Employers,Three Rivers,Argo Ai,64,62,-2
Three Rivers,Enterprise Rent-A-Car,Top Employers,Three Rivers,Enterprise Rent-A-Car,41,40,-1
Three Rivers,Merakey,Top Employers,Three Rivers,Merakey,76,75,-1
Three Rivers,Sheetz Incorporated,Top Employers,Three Rivers,Sheetz Incorporated,71,72,1
Three Rivers,CGI Group,Top Employers,Three Rivers,CGI Group,44,47,3
Three Rivers,Accenture,Top Employers,Three Rivers,Accenture,89,92,3
Three Rivers,United States Steel Corporation,Top Employers,Three Rivers,United States Steel Corporation,41,45,4
Three Rivers,Duquesne Light Company,Top Employers,Three Rivers,Duquesne Light Company,96,101,5
Three Rivers,Thermo Fisher Scientific Inc,Top Employers,Three Rivers,Thermo Fisher Scientific Inc,119,126,7
Three Rivers,Fnb Corporation,Top Employers,Three Rivers,Fnb Corporation,31,39,8
Three Rivers,SAP,Top Employers,Three Rivers,SAP,36,44,8
Three Rivers,ServiceMaster,Top Employers,Three Rivers,ServiceMaster,30,39,9
Three Rivers,Michael Baker International,Top Employers,Three Rivers,Michael Baker International,44,53,9
Three Rivers,Cigna Corporation,Top Employers,Three Rivers,Cigna Corporation,44,54,10
Three Rivers,Vitalant,Top Employers,Three Rivers,Vitalant,46,57,11
Three Rivers,Siemens,Top Employers,Three Rivers,Siemens,28,40,12
Three Rivers,Philips Electronics North America Corp,Top Employers,Three Rivers,Philips Electronics North America Corp,31,43,12
Three Rivers,Dollar Bank Fsb,Top Employers,Three Rivers,Dollar Bank Fsb,34,46,12
Three Rivers,Dollar Bank,Top Employers,Three Rivers,Dollar Bank,37,49,12
Three Rivers,Guardian Elder Care,Top Employers,Three Rivers,Guardian Elder Care,43,55,12
Three Rivers,ZOLL Medical Corporation,Top Employers,Three Rivers,ZOLL Medical Corporation,79,92,13
Three Rivers,Nordstrom,Top Employers,Three Rivers,Nordstrom,26,40,14
Three Rivers,Computer Enterprises,Top Employers,Three Rivers,Computer Enterprises,21,36,15
Three Rivers,Aerotech Incorporated,Top Employers,Three Rivers,Aerotech Incorporated,23,38,15
Three Rivers,Walgreens Boots Alliance Inc,Top Employers,Three Rivers,Walgreens Boots Alliance Inc,32,47,15
Three Rivers,"TJX Companies, Inc.",Top Employers,Three Rivers,"TJX Companies, Inc.",25,41,16
Three Rivers,Macy's,Top Employers,Three Rivers,Macy's,32,48,16
Three Rivers,Duquesne University,Top Employers,Three Rivers,Duquesne University,20,37,17
Three Rivers,Apple Inc.,Top Employers,Three Rivers,Apple Inc.,22,39,17
Three Rivers,Presbyterian Seniorcare Network,Top Employers,Three Rivers,Presbyterian Seniorcare Network,31,48,17
Three Rivers,Allegheny Intermediate Unit,Top Employers,Three Rivers,Allegheny Intermediate Unit,20,38,18
Three Rivers,Olive Garden,Top Employers,Three Rivers,Olive Garden,20,38,18
Three Rivers,New York Life,Top Employers,Three Rivers,New York Life,28,46,18
Three Rivers,JP Morgan Chase Company,Top Employers,Three Rivers,JP Morgan Chase Company,26,45,19
Three Rivers,Bayada Home Health Care,Top Employers,Three Rivers,Bayada Home Health Care,24,44,20
Three Rivers,Michaels Arts and Crafts,Top Employers,Three Rivers,Michaels Arts and Crafts,14,35,21
Three Rivers,Radian Guaranty Incorporated,Top Employers,Three Rivers,Radian Guaranty Incorporated,17,38,21
Three Rivers,Chili's,Top Employers,Three Rivers,Chili's,21,42,21
Three Rivers,"Whole Foods Market, Inc.",Top Employers,Three Rivers,"Whole Foods Market, Inc.",25,46,21
Three Rivers,Davita Incorporated,Top Employers,Three Rivers,Davita Incorporated,18,43,25
Three Rivers,Eaton,Top Employers,Three Rivers,Eaton,36,61,25
Three Rivers,Fiserv,Top Employers,Three Rivers,Fiserv,27,53,26
Three Rivers,Wesley Family Services,Top Employers,Three Rivers,Wesley Family Services,14,41,27
Three Rivers,Providence Point,Top Employers,Three Rivers,Providence Point,11,39,28
Three Rivers,Pittsburgh Mercy,Top Employers,Three Rivers,Pittsburgh Mercy,23,51,28
Three Rivers,"Fluor Marine Propulsion, Llc",Top Employers,Three Rivers,"Fluor Marine Propulsion, Llc",27,56,29
Three Rivers,Big Burrito Restaurant Group,Top Employers,Three Rivers,Big Burrito Restaurant Group,6,38,32
Three Rivers,Year Up,Top Employers,Three Rivers,Year Up,4,37,33
Three Rivers,Red Robin,Top Employers,Three Rivers,Red Robin,7,40,33
Three Rivers,Dollar Tree,Top Employers,Three Rivers,Dollar Tree,21,56,35
Three Rivers,Advantage Sales & Marketing,Top Employers,Three Rivers,Advantage Sales & Marketing,22,57,35
Three Rivers,Engine,Top Employers,Three Rivers,Engine,31,69,38
Three Rivers,PepsiCo Inc.,Top Employers,Three Rivers,PepsiCo Inc.,13,52,39
Three Rivers,Intuit,Top Employers,Three Rivers,Intuit,15,55,40
Three Rivers,Advance Auto Parts Incorporated,Top Employers,Three Rivers,Advance Auto Parts Incorporated,51,92,41
Three Rivers,CVS Health,Top Employers,Three Rivers,CVS Health,94,135,41
Three Rivers,Petco,Top Employers,Three Rivers,Petco,28,71,43
Three Rivers,Home Instead Senior Care,Top Employers,Three Rivers,Home Instead Senior Care,35,78,43
Three Rivers,Southwood Psychiatric Hospital,Top Employers,Three Rivers,Southwood Psychiatric Hospital,10,54,44
Three Rivers,Vincentian,Top Employers,Three Rivers,Vincentian,0,49,49
Three Rivers,UnitedHealth Group,Top Employers,Three Rivers,UnitedHealth Group,47,96,49
Three Rivers,Soliant,Top Employers,Three Rivers,Soliant,0,55,55
Three Rivers,Department of Veterans Affairs,Top Employers,Three Rivers,Department of Veterans Affairs,54,109,55
Three Rivers,Panera Bread,Top Employers,Three Rivers,Panera Bread,13,83,70
Three Rivers,Recovery Centers Of America,Top Employers,Three Rivers,Recovery Centers Of America,0,73,73
Three Rivers,Quest Diagnostics Incorporated,Top Employers,Three Rivers,Quest Diagnostics Incorporated,69,152,83
Three Rivers,Giant Eagle Supermarkets,Top Employers,Three Rivers,Giant Eagle Supermarkets,391,474,83
Three Rivers,FedEx,Top Employers,Three Rivers,FedEx,55,140,85
Three Rivers,Deloitte,Top Employers,Three Rivers,Deloitte,162,259,97
Three Rivers,Interim Healthcare,Top Employers,Three Rivers,Interim Healthcare,11,109,98
Three Rivers,Amazon,Top Employers,Three Rivers,Amazon,75,269,194
Tri-County,Lithia Motors Incorporated,Top Employers,Tri-County,Lithia Motors Incorporated,28,11,-17
Tri-County,Msa Safety,Top Employers,Tri-County,Msa Safety,29,15,-14
Tri-County,FedEx,Top Employers,Tri-County,FedEx,26,13,-13
Tri-County,Indiana University,Top Employers,Tri-County,Indiana University,20,13,-7
Tri-County,First Commonwealth Bank,Top Employers,Tri-County,First Commonwealth Bank,28,21,-7
Tri-County,Glade Run Lutheran Services,Top Employers,Tri-County,Glade Run Lutheran Services,22,17,-5
Tri-County,"Lowe's Companies, Inc",Top Employers,Tri-County,"Lowe's Companies, Inc",62,59,-3
Tri-County,Aldi,Top Employers,Tri-County,Aldi,19,17,-2
Tri-County,The Home Depot Incorporated,Top Employers,Tri-County,The Home Depot Incorporated,22,20,-2
Tri-County,Guardian Elder Care,Top Employers,Tri-County,Guardian Elder Care,15,15,0
Tri-County,Sherwin Williams,Top Employers,Tri-County,Sherwin Williams,7,10,3
Tri-County,State Farm Insurance Companies,Top Employers,Tri-County,State Farm Insurance Companies,8,11,3
Tri-County,Allegheny Valley School,Top Employers,Tri-County,Allegheny Valley School,11,14,3
Tri-County,Butler Health System,Top Employers,Tri-County,Butler Health System,20,23,3
Tri-County,Omnicell Incorporated,Top Employers,Tri-County,Omnicell Incorporated,38,41,3
Tri-County,Westinghouse Electric Corporation,Top Employers,Tri-County,Westinghouse Electric Corporation,70,73,3
Tri-County,Pyramid Healthcare,Top Employers,Tri-County,Pyramid Healthcare,7,11,4
Tri-County,Select Medical,Top Employers,Tri-County,Select Medical,7,11,4
Tri-County,PPG Industries,Top Employers,Tri-County,PPG Industries,21,25,4
Tri-County,"TJX Companies, Inc.",Top Employers,Tri-County,"TJX Companies, Inc.",7,12,5
Tri-County,Finisar Corporation,Top Employers,Tri-County,Finisar Corporation,7,13,6
Tri-County,Aramark,Top Employers,Tri-County,Aramark,10,16,6
Tri-County,Sheetz Incorporated,Top Employers,Tri-County,Sheetz Incorporated,13,19,6
Tri-County,Johnson Controls Incorporated,Top Employers,Tri-County,Johnson Controls Incorporated,15,21,6
Tri-County,Everdry Waterproofing,Top Employers,Tri-County,Everdry Waterproofing,3,10,7
Tri-County,Penn United Technologies Inc,Top Employers,Tri-County,Penn United Technologies Inc,3,10,7
Tri-County,Citizens Financial Group,Top Employers,Tri-County,Citizens Financial Group,4,11,7
Tri-County,Home Instead Senior Care,Top Employers,Tri-County,Home Instead Senior Care,4,11,7
Tri-County,Amedisys,Top Employers,Tri-County,Amedisys,6,13,7
Tri-County,Staples,Top Employers,Tri-County,Staples,6,13,7
Tri-County,Slippery Rock University,Top Employers,Tri-County,Slippery Rock University,7,14,7
Tri-County,Olive Garden,Top Employers,Tri-County,Olive Garden,2,10,8
Tri-County,Arby's,Top Employers,Tri-County,Arby's,6,14,8
Tri-County,Advantage Sales & Marketing,Top Employers,Tri-County,Advantage Sales & Marketing,2,11,9
Tri-County,Merakey,Top Employers,Tri-County,Merakey,3,12,9
Tri-County,Red Robin,Top Employers,Tri-County,Red Robin,3,12,9
Tri-County,Walgreens Boots Alliance Inc,Top Employers,Tri-County,Walgreens Boots Alliance Inc,5,14,9
Tri-County,Advance Auto Parts Incorporated,Top Employers,Tri-County,Advance Auto Parts Incorporated,19,28,9
Tri-County,S&T Bank,Top Employers,Tri-County,S&T Bank,62,71,9
Tri-County,Matthews Resources,Top Employers,Tri-County,Matthews Resources,0,10,10
Tri-County,Sanel Incorporated,Top Employers,Tri-County,Sanel Incorporated,0,10,10
Tri-County,The Grove At Harmony,Top Employers,Tri-County,The Grove At Harmony,1,11,10
Tri-County,"Penn United Technologies, Inc",Top Employers,Tri-County,"Penn United Technologies, Inc",5,15,10
Tri-County,Cleary Building Corporation,Top Employers,Tri-County,Cleary Building Corporation,0,11,11
Tri-County,Capstone Logistics Group,Top Employers,Tri-County,Capstone Logistics Group,4,15,11
Tri-County,Dollar Tree,Top Employers,Tri-County,Dollar Tree,6,17,11
Tri-County,Aaron's,Top Employers,Tri-County,Aaron's,0,12,12
Tri-County,Boston Market,Top Employers,Tri-County,Boston Market,0,12,12
Tri-County,Houlihan's Cranberry Township,Top Employers,Tri-County,Houlihan's Cranberry Township,0,12,12
Tri-County,Indiana University Of Pennsylvania,Top Employers,Tri-County,Indiana University Of Pennsylvania,0,12,12
Tri-County,Armstrong Utilities,Top Employers,Tri-County,Armstrong Utilities,0,13,13
Tri-County,Fair Winds Manor,Top Employers,Tri-County,Fair Winds Manor,0,13,13
Tri-County,"Kings Family Restaurant Krg, Llc",Top Employers,Tri-County,"Kings Family Restaurant Krg, Llc",1,14,13
Tri-County,Lutheran Seniorlife,Top Employers,Tri-County,Lutheran Seniorlife,65,79,14
Tri-County,University of Pittsburgh Medical Center,Top Employers,Tri-County,University of Pittsburgh Medical Center,56,71,15
Tri-County,First Commonwealth Financial,Top Employers,Tri-County,First Commonwealth Financial,0,17,17
Tri-County,Kittanning Care Center,Top Employers,Tri-County,Kittanning Care Center,0,17,17
Tri-County,Panera Bread,Top Employers,Tri-County,Panera Bread,0,17,17
Tri-County,Amazon,Top Employers,Tri-County,Amazon,1,18,17
Tri-County,Applebee's Neighborhood Grill & Bar,Top Employers,Tri-County,Applebee's Neighborhood Grill & Bar,1,18,17
Tri-County,Department of Veterans Affairs,Top Employers,Tri-County,Department of Veterans Affairs,17,34,17
Tri-County,Community Options Incorporated,Top Employers,Tri-County,Community Options Incorporated,0,19,19
Tri-County,Intuit,Top Employers,Tri-County,Intuit,0,19,19
Tri-County,General Electric Company,Top Employers,Tri-County,General Electric Company,1,20,19
Tri-County,Atria Senior Living,Top Employers,Tri-County,Atria Senior Living,2,22,20
Tri-County,II VI Incorporated,Top Employers,Tri-County,II VI Incorporated,6,26,20
Tri-County,Petco,Top Employers,Tri-County,Petco,5,26,21
Tri-County,Helping Hands Home Care Incorporated,Top Employers,Tri-County,Helping Hands Home Care Incorporated,2,24,22
Tri-County,United Parcel Service Incorporated,Top Employers,Tri-County,United Parcel Service Incorporated,2,24,22
Tri-County,Indiana Regional Medical Center,Top Employers,Tri-County,Indiana Regional Medical Center,33,56,23
Tri-County,Lifesteps Incorporated,Top Employers,Tri-County,Lifesteps Incorporated,1,29,28
Tri-County,CVS Health,Top Employers,Tri-County,CVS Health,3,44,41
Tri-County,Peopleready,Top Employers,Tri-County,Peopleready,0,42,42
Tri-County,Bayada Home Health Care,Top Employers,Tri-County,Bayada Home Health Care,17,60,43
Tri-County,Highmark Health,Top Employers,Tri-County,Highmark Health,38,101,63
Tri-County,Giant Eagle Supermarkets,Top Employers,Tri-County,Giant Eagle Supermarkets,40,103,63
West Central,North American Dental Group,Top Employers,West Central,North American Dental Group,18,10,-8
West Central,Estes Express Lines,Top Employers,West Central,Estes Express Lines,8,10,2
West Central,First National Bank,Top Employers,West Central,First National Bank,11,13,2
West Central,Primary Health Network,Top Employers,West Central,Primary Health Network,11,13,2
West Central,The Home Depot Incorporated,Top Employers,West Central,The Home Depot Incorporated,11,13,2
West Central,Lutheran Seniorlife,Top Employers,West Central,Lutheran Seniorlife,5,10,5
West Central,McDonald's,Top Employers,West Central,McDonald's,6,11,5
West Central,Ellwood Group Incorporated,Top Employers,West Central,Ellwood Group Incorporated,14,20,6
West Central,Allied Universal,Top Employers,West Central,Allied Universal,3,10,7
West Central,Bayada Home Health Care,Top Employers,West Central,Bayada Home Health Care,6,13,7
West Central,Walgreens Boots Alliance Inc,Top Employers,West Central,Walgreens Boots Alliance Inc,4,12,8
West Central,Dairy Farmers of America,Top Employers,West Central,Dairy Farmers of America,1,10,9
West Central,Advance Auto Parts Incorporated,Top Employers,West Central,Advance Auto Parts Incorporated,3,12,9
West Central,Tic Toc Food Mart,Top Employers,West Central,Tic Toc Food Mart,0,11,11
West Central,"Lowe's Companies, Inc",Top Employers,West Central,"Lowe's Companies, Inc",17,30,13
West Central,LHC Group,Top Employers,West Central,LHC Group,7,21,14
West Central,Intuit,Top Employers,West Central,Intuit,0,15,15
West Central,Fnb Corporation,Top Employers,West Central,Fnb Corporation,0,17,17
West Central,Helping Hands Home Care Incorporated,Top Employers,West Central,Helping Hands Home Care Incorporated,0,18,18
West Central,Giant Eagle Supermarkets,Top Employers,West Central,Giant Eagle Supermarkets,8,33,25
West Central,First National Bank Of Pennsylvania,Top Employers,West Central,First National Bank Of Pennsylvania,0,27,27
West Central,University of Pittsburgh Medical Center,Top Employers,West Central,University of Pittsburgh Medical Center,93,120,27
West Central,Highmark Health,Top Employers,West Central,Highmark Health,2,36,34
West Central,Steward Health Care,Top Employers,West Central,Steward Health Care,46,97,51
Westmoreland-Fayette,Pennsylvania State University,Top Employers,Westmoreland-Fayette,Pennsylvania State University,71,17,-54
Westmoreland-Fayette,Nemacolin Woodlands Resort,Top Employers,Westmoreland-Fayette,Nemacolin Woodlands Resort,74,56,-18
Westmoreland-Fayette,"The PNC Financial Services Group, Inc.",Top Employers,Westmoreland-Fayette,"The PNC Financial Services Group, Inc.",28,14,-14
Westmoreland-Fayette,Siemens,Top Employers,Westmoreland-Fayette,Siemens,25,13,-12
Westmoreland-Fayette,Compass Group North America,Top Employers,Westmoreland-Fayette,Compass Group North America,20,11,-9
Westmoreland-Fayette,Penn Line Service Incorporated,Top Employers,Westmoreland-Fayette,Penn Line Service Incorporated,20,12,-8
Westmoreland-Fayette,Unifirst Corporation,Top Employers,Westmoreland-Fayette,Unifirst Corporation,18,11,-7
Westmoreland-Fayette,United States Foods,Top Employers,Westmoreland-Fayette,United States Foods,18,13,-5
Westmoreland-Fayette,Amedisys,Top Employers,Westmoreland-Fayette,Amedisys,26,22,-4
Westmoreland-Fayette,Westinghouse Electric Corporation,Top Employers,Westmoreland-Fayette,Westinghouse Electric Corporation,32,28,-4
Westmoreland-Fayette,"Lowe's Companies, Inc",Top Employers,Westmoreland-Fayette,"Lowe's Companies, Inc",56,52,-4
Westmoreland-Fayette,Philips Electronics North America Corp,Top Employers,Westmoreland-Fayette,Philips Electronics North America Corp,24,21,-3
Westmoreland-Fayette,The Home Depot Incorporated,Top Employers,Westmoreland-Fayette,The Home Depot Incorporated,26,23,-3
Westmoreland-Fayette,Select Medical,Top Employers,Westmoreland-Fayette,Select Medical,28,25,-3
Westmoreland-Fayette,Careone,Top Employers,Westmoreland-Fayette,Careone,13,11,-2
Westmoreland-Fayette,Allegheny Health Network,Top Employers,Westmoreland-Fayette,Allegheny Health Network,15,14,-1
Westmoreland-Fayette,Enterprise Rent-A-Car,Top Employers,Westmoreland-Fayette,Enterprise Rent-A-Car,11,11,0
Westmoreland-Fayette,Elliott Group,Top Employers,Westmoreland-Fayette,Elliott Group,14,14,0
Westmoreland-Fayette,Highmark Health,Top Employers,Westmoreland-Fayette,Highmark Health,15,15,0
Westmoreland-Fayette,Allegheny Valley School,Top Employers,Westmoreland-Fayette,Allegheny Valley School,27,27,0
Westmoreland-Fayette,Express Incorporated,Top Employers,Westmoreland-Fayette,Express Incorporated,9,10,1
Westmoreland-Fayette,Kindercare,Top Employers,Westmoreland-Fayette,Kindercare,10,11,1
Westmoreland-Fayette,Dick's Sporting Goods Incorporated,Top Employers,Westmoreland-Fayette,Dick's Sporting Goods Incorporated,17,18,1
Westmoreland-Fayette,Learning Lamp Incorporated,Top Employers,Westmoreland-Fayette,Learning Lamp Incorporated,11,13,2
Westmoreland-Fayette,Goodwill,Top Employers,Westmoreland-Fayette,Goodwill,13,15,2
Westmoreland-Fayette,O'Reilly Automotive Inc,Top Employers,Westmoreland-Fayette,O'Reilly Automotive Inc,15,17,2
Westmoreland-Fayette,Aldi,Top Employers,Westmoreland-Fayette,Aldi,17,19,2
Westmoreland-Fayette,Lifesteps Incorporated,Top Employers,Westmoreland-Fayette,Lifesteps Incorporated,8,11,3
Westmoreland-Fayette,7-Eleven,Top Employers,Westmoreland-Fayette,7-Eleven,6,11,5
Westmoreland-Fayette,Staples,Top Employers,Westmoreland-Fayette,Staples,10,15,5
Westmoreland-Fayette,Walgreens Boots Alliance Inc,Top Employers,Westmoreland-Fayette,Walgreens Boots Alliance Inc,11,16,5
Westmoreland-Fayette,Murrysville Rehabilitation And Wellness Center,Top Employers,Westmoreland-Fayette,Murrysville Rehabilitation And Wellness Center,5,12,7
Westmoreland-Fayette,State Farm Insurance Companies,Top Employers,Westmoreland-Fayette,State Farm Insurance Companies,5,12,7
Westmoreland-Fayette,Hempfield Manor,Top Employers,Westmoreland-Fayette,Hempfield Manor,6,13,7
Westmoreland-Fayette,Allied Universal,Top Employers,Westmoreland-Fayette,Allied Universal,19,26,7
Westmoreland-Fayette,Genesis Healthcare Corporation,Top Employers,Westmoreland-Fayette,Genesis Healthcare Corporation,4,12,8
Westmoreland-Fayette,Texas Roadhouse Incorporated,Top Employers,Westmoreland-Fayette,Texas Roadhouse Incorporated,5,13,8
Westmoreland-Fayette,Serenity At Home Care,Top Employers,Westmoreland-Fayette,Serenity At Home Care,2,11,9
Westmoreland-Fayette,Capstone Logistics Group,Top Employers,Westmoreland-Fayette,Capstone Logistics Group,3,12,9
Westmoreland-Fayette,Chili's,Top Employers,Westmoreland-Fayette,Chili's,4,13,9
Westmoreland-Fayette,Merakey,Top Employers,Westmoreland-Fayette,Merakey,19,28,9
Westmoreland-Fayette,Berkshire Hathaway Homeservices The Preferred Realty,Top Employers,Westmoreland-Fayette,Berkshire Hathaway Homeservices The Preferred Realty,4,14,10
Westmoreland-Fayette,United States Postal Service,Top Employers,Westmoreland-Fayette,United States Postal Service,6,16,10
Westmoreland-Fayette,Delallo Foods,Top Employers,Westmoreland-Fayette,Delallo Foods,0,11,11
Westmoreland-Fayette,Harmon House Care Center,Top Employers,Westmoreland-Fayette,Harmon House Care Center,0,11,11
Westmoreland-Fayette,"Westmoreland Casemanagement And Supports, Inc",Top Employers,Westmoreland-Fayette,"Westmoreland Casemanagement And Supports, Inc",0,11,11
Westmoreland-Fayette,Westmoreland Mech Testing Inc,Top Employers,Westmoreland-Fayette,Westmoreland Mech Testing Inc,0,11,11
Westmoreland-Fayette,Year Up,Top Employers,Westmoreland-Fayette,Year Up,0,11,11
Westmoreland-Fayette,Petco,Top Employers,Westmoreland-Fayette,Petco,1,12,11
Westmoreland-Fayette,Senior Helpers,Top Employers,Westmoreland-Fayette,Senior Helpers,1,12,11
